id,api_model,api_link,is_boosted,title,alt_titles,main_reference_number,has_not_been_viewed_much,boost_rank,date_start,date_end,date_display,date_qualifier_title,date_qualifier_id,artist_display,place_of_origin,description,short_description,dimensions,dimensions_detail,medium_display,inscriptions,credit_line,catalogue_display,publication_history,exhibition_history,provenance_text,edition,publishing_verification_level,internal_department_id,fiscal_year,fiscal_year_deaccession,is_public_domain,is_zoomable,max_zoom_window_size,copyright_notice,has_multimedia_resources,has_educational_resources,has_advanced_imaging,colorfulness,latitude,longitude,latlon,is_on_view,on_loan_display,gallery_title,gallery_id,nomisma_id,artwork_type_title,artwork_type_id,department_title,department_id,artist_id,artist_title,alt_artist_ids,artist_ids,artist_titles,category_ids,category_titles,term_titles,style_id,style_title,alt_style_ids,style_ids,style_titles,classification_id,classification_title,alt_classification_ids,classification_ids,classification_titles,subject_id,alt_subject_ids,subject_ids,subject_titles,material_id,alt_material_ids,material_ids,material_titles,technique_id,alt_technique_ids,technique_ids,technique_titles,theme_titles,image_id,alt_image_ids,document_ids,sound_ids,video_ids,text_ids,section_ids,section_titles,site_ids,suggest_autocomplete_all,source_updated_at,updated_at,timestamp,thumbnail.lqip,thumbnail.width,thumbnail.height,thumbnail.alt_text,color.h,color.l,color.s,color.percentage,color.population,suggest_autocomplete_boosted,color,thumbnail
54468,artworks,https://api.artic.edu/api/v1/artworks/54468,False,"Ben Nevis, Scotland",,1945.630,True,,1850.0,1850.0,1850,,,"George Baxter
English, 1804-1867",England,,,Sheet: 6.9 × 10.9 cm (2 3/4 × 4 5/16 in.); mount: 11.7 × 17.5 cm (4 5/8 × 6 15/16 in.),"[{'depth': None, 'width': 10, 'height': 6, 'diameter': None, 'clarification': 'Sheet'}, {'depth': None, 'width': 17, 'height': 11, 'diameter': None, 'clarification': 'mount'}]","Steel etching, aquatint, and stipple printed in purple, with block printing in colors, on wove paper, laid down on original stamped mount",,Gift of Henry M. Huxley,<p>Lewis 321</p><p>Huxley 318</p>,,,,,Web Cataloged,3,,,True,True,-1,,False,False,False,0.0,,,,False,,,,,Print,18,Prints and Drawings,PC-13,33554.0,George Baxter,[],[33554],['George Baxter'],['PC-13'],['Prints and Drawings'],"['wood engraving', 'paper (fiber product)', 'print', 'prints and drawing']",,,[],[],[],TM-259,wood engraving,"['TM-17', 'TM-4']","['TM-259', 'TM-17', 'TM-4']","['wood engraving', 'print', 'prints and drawing']",,[],[],[],TM-2982,[],['TM-2982'],['paper (fiber product)'],,[],[],[],[],5dd6feaa-a91c-e110-ed12-de5c376bc741,[],[],[],[],[],[],[],[],"[{'input': ['1945.630'], 'contexts': {'groupings': ['accession']}}, {'input': ['Ben Nevis, Scotland'], 'weight': 1, 'contexts': {'groupings': ['title']}}]",2026-05-01T09:34:44-05:00,2026-05-27T02:31:37-05:00,2026-05-27T02:31:39-05:00,"data:image/gif;base64,R0lGODlhBwAFAPUAAIRxVIh2WIt4X5mGYZOEa5iIaZ2OcKGTdq6efLSge6uiibSjhb63m8CxiMK7o9PJp9vSrtzSr93Sr+DTsuLXtOTZt+XZt+TbtuXbt+bbuObeuejfu+rfu+vfvefgvengvevivOvive/kwQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACH5BAAAAAAAIf8LSW1hZ2VNYWdpY2sOZ2FtbWE9MC40NTQ1NDUALAAAAAAHAAUAAAYgwErkAfFQKiCEgeFYbDQJgEJAEFUagcLg0IkgN6DMJAgAOw==",3000.0,2012.0,"A work made of steel etching, aquatint, and stipple printed in purple, with block printing in colors, on wove paper, laid down on original stamped mount.",49.0,59.0,67.0,0.00011597084161696488,7.0,,,
54454,artworks,https://api.artic.edu/api/v1/artworks/54454,False,Crucis Abbey,,1945.625,True,,1850.0,1850.0,1850,,,"George Baxter
English, 1804-1867",England,,,Sheet: 5.8 × 9.6 cm (2 5/16 × 3 13/16 in.); mount: 11.7 × 17.2 cm (4 5/8 × 6 13/16 in.),"[{'depth': None, 'width': 9, 'height': 5, 'diameter': None, 'clarification': 'Sheet'}, {'depth': None, 'width': 17, 'height': 11, 'diameter': None, 'clarification': 'mount'}]","Steel etching, aquatint, and stipple printed in purple, with block printing in colors, on wove paper, laid down on original stamped mount",,Gift of Henry M. Huxley,<p>Lewis 316</p><p>Huxley 290</p>,,,,,Web Cataloged,3,,,True,True,-1,,False,False,False,0.0,,,,False,,,,,Print,18,Prints and Drawings,PC-13,33554.0,George Baxter,[],[33554],['George Baxter'],['PC-13'],['Prints and Drawings'],"['wood engraving', 'paper (fiber product)', 'print', 'prints and drawing']",,,[],[],[],TM-259,wood engraving,"['TM-17', 'TM-4']","['TM-259', 'TM-17', 'TM-4']","['wood engraving', 'print', 'prints and drawing']",,[],[],[],TM-2982,[],['TM-2982'],['paper (fiber product)'],,[],[],[],[],0f2bcb1f-9849-84cf-d096-3c05c1b434b6,[],[],[],[],[],[],[],[],"[{'input': ['1945.625'], 'contexts': {'groupings': ['accession']}}, {'input': ['Crucis Abbey'], 'weight': 1, 'contexts': {'groupings': ['title']}}]",2026-05-01T09:34:44-05:00,2026-05-27T02:31:37-05:00,2026-05-27T02:31:39-05:00,"data:image/gif;base64,R0lGODlhBwAFAPUAAJmEWZqEXbWmh8CqgMKzjMW4l8/Cnc3HrtTJpNLJrNjPstrTs+Xbv+bhxejhw+vkx+riyOzmyO7myu3mzO7nzPDoy/HqzfDozvHrz/Lrz+Tm1evq1u3p1PLr0fHs0PLs0fXw1fn02QAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACH5BAAAAAAAIf8LSW1hZ2VNYWdpY2sOZ2FtbWE9MC40NTQ1NDUALAAAAAAHAAUAAAYhQMrnkwFlIpmGZnPgVEKFwACA6EQSggXBkFE4Mg8KhBEEADs=",3000.0,2042.0,"A work made of steel etching, aquatint, and stipple printed in purple, with block printing in colors, on wove paper, laid down on original stamped mount.",44.0,53.0,56.0,0.0006203068886712373,38.0,,,
54445,artworks,https://api.artic.edu/api/v1/artworks/54445,False,Welsh Drovers,,1945.622,True,,1850.0,1850.0,1850,,,"George Baxter
English, 1804-1867",England,,,Sheet: 5.7 × 9 cm (2 1/4 × 3 9/16 in.); mount: 12.7 × 17.7 cm (5 × 7 in.),"[{'depth': None, 'width': 9, 'height': 5, 'diameter': None, 'clarification': 'Sheet'}, {'depth': None, 'width': 17, 'height': 12, 'diameter': None, 'clarification': 'mount'}]","Steel etching, aquatint, and stipple printed in purple, with block printing in colors, on wove paper, laid down on original stamped mount",,Gift of Henry M. Huxley,<p>Lewis 314</p><p>Huxley 259</p>,,,,,Web Cataloged,3,,,True,True,-1,,False,False,False,0.0,,,,False,,,,,Print,18,Prints and Drawings,PC-13,33554.0,George Baxter,[],[33554],['George Baxter'],['PC-13'],['Prints and Drawings'],"['wood engraving', 'paper (fiber product)', 'print', 'prints and drawing']",,,[],[],[],TM-259,wood engraving,"['TM-17', 'TM-4']","['TM-259', 'TM-17', 'TM-4']","['wood engraving', 'print', 'prints and drawing']",,[],[],[],TM-2982,[],['TM-2982'],['paper (fiber product)'],,[],[],[],[],c0ab74c8-892e-5499-1883-104f572100e7,[],[],[],[],[],[],[],[],"[{'input': ['1945.622'], 'contexts': {'groupings': ['accession']}}, {'input': ['Welsh Drovers'], 'weight': 1, 'contexts': {'groupings': ['title']}}]",2026-05-01T09:34:44-05:00,2026-05-27T02:31:37-05:00,2026-05-27T02:31:39-05:00,"data:image/gif;base64,R0lGODlhBwAFAPUAAI1tPK+dgLqigLqkh7iqkcWvksu6kt3LodrKpdzLpdvOqubWrebXreXXtubbtebatufct+Tdvenduurdu+rfuuvfuuveu+vguuzguuvhvOzgv+3jv+fjx+vhwO7iwO7kwe7lwefkyvHpxQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACH5BAAAAAAAIf8LSW1hZ2VNYWdpY2sOZ2FtbWE9MC40NTQ1NDUALAAAAAAHAAUAAAYhwAclc8FQKJBHhBPqUEAGQICg8DAQg4IgsTkwRBsQpREEADs=",3000.0,2157.0,"A work made of steel etching, aquatint, and stipple printed in purple, with block printing in colors, on wove paper, laid down on original stamped mount.",44.0,43.0,65.0,0.000679956730026271,44.0,,,
54390,artworks,https://api.artic.edu/api/v1/artworks/54390,False,Richmond Bridge,,1945.604,True,,1851.0,1851.0,1851,,,"George Baxter
English, 1804-1867",England,,,Sheet: 7.4 × 10.2 cm (2 15/16 × 4 1/16 in.); mount: 11.7 × 17.5 cm (4 5/8 × 6 15/16 in.),"[{'depth': None, 'width': 10, 'height': 7, 'diameter': None, 'clarification': 'Sheet'}, {'depth': None, 'width': 17, 'height': 11, 'diameter': None, 'clarification': 'mount'}]","Steel etching, aquatint, and stipple printed in purple, with block printing in colors, on wove paper, laid down on original stamped mount",,Gift of Henry M. Huxley,<p>Lewis 298</p><p>Huxley 303</p>,,,,,Web Cataloged,3,,,True,True,-1,,False,False,False,0.0,,,,False,,,,,Print,18,Prints and Drawings,PC-13,33554.0,George Baxter,[],[33554],['George Baxter'],['PC-13'],['Prints and Drawings'],"['wood engraving', 'paper (fiber product)', 'print', 'prints and drawing']",,,[],[],[],TM-259,wood engraving,"['TM-17', 'TM-4']","['TM-259', 'TM-17', 'TM-4']","['wood engraving', 'print', 'prints and drawing']",,[],[],[],TM-2982,[],['TM-2982'],['paper (fiber product)'],,[],[],[],[],e1e0c28f-15b3-42bd-a15c-19e373ad5802,[],[],[],[],[],[],[],[],"[{'input': ['1945.604'], 'contexts': {'groupings': ['accession']}}, {'input': ['Richmond Bridge'], 'weight': 1, 'contexts': {'groupings': ['title']}}]",2026-05-01T09:34:44-05:00,2026-05-27T02:31:37-05:00,2026-05-27T02:31:39-05:00,"data:image/gif;base64,R0lGODlhBwAFAPUAAKyOX6CJa6qTaKyaeMKyjcy/n9XBmdbKsdnPs9/YwOTbw+bdwuLbxOnjyuviyu7nzvDny/Dnz+/r1unq2+nq3Ovt3/Lp0vPq0vLr1PPr1PPt1vXt1/Xv1vbu1vTv2PXv2ffz3Pv34AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACH5BAAAAAAAIf8LSW1hZ2VNYWdpY2sOZ2FtbWE9MC40NTQ1NDUALAAAAAAHAAUAAAYhQMzno9FcLpzGpDKRXEKEAkKg4IAMgEHgwHk8FglGIxIEADs=",3000.0,2024.0,"A work made of steel etching, aquatint, and stipple printed in purple, with block printing in colors, on wove paper, laid down on original stamped mount.",42.0,52.0,47.0,0.001284584980237154,78.0,,,
132107,artworks,https://api.artic.edu/api/v1/artworks/132107,False,"Greenwich Castle, from The Child's Companion",,1945.596.2,True,,1848.0,1848.0,1848,,,"George Baxter
English, 1804-1867",England,,,Sheet: 14.5 × 8.9 cm (5 3/4 × 3 9/16 in.),"[{'depth': None, 'width': 8, 'height': 14, 'diameter': None, 'clarification': 'Sheet'}]",Wood engraving and letterpress in black on cream wove paper,,Gift of Henry M. Huxley,,,,,,Web Basic,3,,,True,True,-1,,False,False,False,0.0,,,,False,,,,,Print,18,Prints and Drawings,PC-13,33554.0,George Baxter,[],[33554],['George Baxter'],['PC-13'],['Prints and Drawings'],"['etching', 'paper (fiber product)', 'print', 'prints and drawing']",,,[],[],[],TM-18,etching,"['TM-17', 'TM-4']","['TM-18', 'TM-17', 'TM-4']","['etching', 'print', 'prints and drawing']",,[],[],[],TM-2982,[],['TM-2982'],['paper (fiber product)'],,[],[],[],[],746af76c-a02e-f625-d4b4-d9fe7bd2b3b5,[],[],[],[],[],[],[],[],"[{'input': ['1945.596.2'], 'contexts': {'groupings': ['accession']}}, {'input': [""Greenwich Castle, from The Child's Companion""], 'weight': 1, 'contexts': {'groupings': ['title']}}]",2026-05-01T09:32:24-05:00,2026-05-27T02:31:36-05:00,2026-05-27T02:31:39-05:00,"data:image/gif;base64,R0lGODlhAwAFAPMAAFxYTK6plLGtmb+5oMjCqd/Wt9/Xt9vWvNzWvODZu+Pcv+Pexe3kyO7ozvHr0QAAACH5BAAAAAAAIf8LSW1hZ2VNYWdpY2sOZ2FtbWE9MC40NTQ1NDUALAAAAAADAAUAAAQLsDm2BApgHJJKUREAOw==",1885.0,3000.0,A work made of wood engraving and letterpress in black on cream wove paper.,38.0,47.0,14.0,0.0009195402298850577,52.0,,,
128205,artworks,https://api.artic.edu/api/v1/artworks/128205,False,"Queen's Floral Needle Box Set, also called Ten Bouquets",,1946.980B.5,True,,1850.0,1850.0,1850,,,"George Baxter
English, 1804-1867",England,,,Sheet: 4.6 × 2.6 cm (1 13/16 × 1 1/16 in.),"[{'depth': None, 'width': 2, 'height': 4, 'diameter': None, 'clarification': 'Sheet'}]","Steel etching and stipple printed in purple, with block printing in colors (from 9 blocks), on wove paper",,Gift of Henry M. Huxley,<p>Lewis 134</p><p>Huxley 232</p>,,,,,Web Cataloged,3,,,True,True,-1,,False,False,False,0.0,,,,False,,,,,Print,18,Prints and Drawings,PC-13,33554.0,George Baxter,[],[33554],['George Baxter'],['PC-13'],['Prints and Drawings'],"['etching', 'paper (fiber product)', 'print', 'prints and drawing']",,,[],[],[],TM-18,etching,"['TM-17', 'TM-4']","['TM-18', 'TM-17', 'TM-4']","['etching', 'print', 'prints and drawing']",,[],[],[],TM-2982,[],['TM-2982'],['paper (fiber product)'],,[],[],[],[],08538ef6-6936-aa2a-954a-03a5c842ccb6,[],[],[],[],[],[],[],[],"[{'input': ['1946.980B.5'], 'contexts': {'groupings': ['accession']}}, {'input': [""Queen's Floral Needle Box Set, also called Ten Bouquets""], 'weight': 1, 'contexts': {'groupings': ['title']}}]",2026-05-01T09:34:44-05:00,2026-05-27T02:31:36-05:00,2026-05-27T02:31:39-05:00,"data:image/gif;base64,R0lGODlhAwAFAPMAAKCJeqWRdK6ceKyVg6+ij7ijgrimhbmnisS1i8CtlMa2kca0ksq8m82/nNDCnQAAACH5BAAAAAAAIf8LSW1hZ2VNYWdpY2sOZ2FtbWE9MC40NTQ1NDUALAAAAAADAAUAAAQLcBWHQDpijUCaYREAOw==",814.0,1384.0,"A work made of steel etching and stipple printed in purple, with block printing in colors (from 9 blocks), on wove paper.",48.0,43.0,47.0,0.004615756060842766,52.0,,,
128175,artworks,https://api.artic.edu/api/v1/artworks/128175,False,"Our Village, Volume 3",,1947.765.3,True,,1835.0,1835.0,1835,,,"George Baxter (English, 1804-1867)
text by Mary Russell Mitford (English, 1787-1855)
published by Whittaker & Co., London",England,,,17.8 × 11.5 × 2.5 cm (7 1/16 × 4 9/16 × 1 in.),"[{'depth': 2, 'width': 11, 'height': 17, 'diameter': None, 'clarification': None}]","Book with letterpress and eighteen color wood engraving and steel etching on cream wove paper, bound in cover with green and red cloth",,Gift of Henry M. Huxley,<p>Huxley 167</p>,,,,,Web Cataloged,3,,,True,True,-1,,False,False,False,0.0,,,,False,,,,,Book,11,Prints and Drawings,PC-13,33554.0,George Baxter,[],[33554],['George Baxter'],['PC-13'],['Prints and Drawings'],"['etching', 'paper (fiber product)', 'book', 'prints and drawing', 'print']",,,[],[],[],TM-18,etching,"['TM-11', 'TM-4', 'TM-17']","['TM-18', 'TM-11', 'TM-4', 'TM-17']","['etching', 'book', 'prints and drawing', 'print']",,[],[],[],TM-2982,[],['TM-2982'],['paper (fiber product)'],,[],[],[],[],361d80e1-776a-451e-bf01-e837eea25fe8,[],[],[],[],[],[],[],[],"[{'input': ['1947.765.3'], 'contexts': {'groupings': ['accession']}}, {'input': ['Our Village, Volume 3'], 'weight': 1, 'contexts': {'groupings': ['title']}}]",2026-05-01T09:34:44-05:00,2026-05-27T02:31:36-05:00,2026-05-27T02:31:39-05:00,"data:image/gif;base64,R0lGODlhAwAFAPMAAHQ9NFRCOVREOlhHPnhBN3ZDOXlFOGJRRGZWTH9RRYVRR4FUSYpVTIVYS5puZQAAACH5BAAAAAAAIf8LSW1hZ2VNYWdpY2sOZ2FtbWE9MC40NTQ1NDUALAAAAAADAAUAAAQL8JgWQBplCaIQcxEAOw==",2015.0,3000.0,"A work made of book with letterpress and eighteen color wood engraving and steel etching on cream wove paper, bound in cover with green and red cloth.",9.0,32.0,37.0,0.06711331679073615,4057.0,,,
61524,artworks,https://api.artic.edu/api/v1/artworks/61524,False,His Royal Highness Prince Albert,,1947.743,True,,1850.0,1850.0,1850,,,"George Baxter
English, 1804-1867",England,,,Image: 15 × 9.8 cm (5 15/16 × 3 7/8 in.); mount: 28.4 × 20.5 cm (11 3/16 × 8 1/8 in.),"[{'depth': None, 'width': 9, 'height': 15, 'diameter': None, 'clarification': 'Image'}, {'depth': None, 'width': 20, 'height': 28, 'diameter': None, 'clarification': 'mount'}]","Steel etching and stipple printed in black, with block printing in colors, on wove paper, laid down on original mount",,Gift of Henry M. Huxley,<p>Lewis 205</p><p>Huxley 113</p>,,,,,Web Cataloged,3,,,True,True,-1,,False,False,False,0.0,,,,False,,,,,Print,18,Prints and Drawings,PC-13,33554.0,George Baxter,[],[33554],['George Baxter'],['PC-13'],['Prints and Drawings'],"['wood engraving', 'paper (fiber product)', 'print', 'prints and drawing']",,,[],[],[],TM-259,wood engraving,"['TM-17', 'TM-4']","['TM-259', 'TM-17', 'TM-4']","['wood engraving', 'print', 'prints and drawing']",,[],[],[],TM-2982,[],['TM-2982'],['paper (fiber product)'],,[],[],[],[],2cfe22af-aea7-20ac-bf41-e2a765acc3aa,[],[],[],[],[],[],[],[],"[{'input': ['1947.743'], 'contexts': {'groupings': ['accession']}}, {'input': ['His Royal Highness Prince Albert'], 'weight': 1, 'contexts': {'groupings': ['title']}}]",2026-05-01T09:34:44-05:00,2026-05-27T02:31:36-05:00,2026-05-27T02:31:39-05:00,"data:image/gif;base64,R0lGODlhBAAFAPQAAKSKa6aVe7Kgf7mvmMi/oszKtuHfyeTfzOPgzeThzubjzubiz+Xk0+bk0unl0urn0+vn1e7q2PPy4vTz4wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACH5BAAAAAAAIf8LSW1hZ2VNYWdpY2sOZ2FtbWE9MC40NTQ1NDUALAAAAAAEAAUAAAURINQkUVMIiREACTIQzzFJTwgAOw==",2195.0,3000.0,"A work made of steel etching and stipple printed in black, with block printing in colors, on wove paper, laid down on original mount.",46.0,46.0,65.0,0.00024297646165527716,16.0,,,
61511,artworks,https://api.artic.edu/api/v1/artworks/61511,False,Review of the British Fleet at Portsmouth before the Crimean War,,1947.739,True,,1854.0,1854.0,1854,,,"George Baxter
English, 1804-1867",England,,,Image: 12.2 × 24.9 cm (4 13/16 × 9 13/16 in.); mount: 21.8 × 33 cm (8 5/8 × 13 in.),"[{'depth': None, 'width': 24, 'height': 12, 'diameter': None, 'clarification': 'Image'}, {'depth': None, 'width': 33, 'height': 21, 'diameter': None, 'clarification': 'mount'}]","Steel etching, aquatint, and stipple printed in black, with block printing in colors, on wove paper, laid down on original mount",,Gift of Henry M. Huxley,<p>Lewis 197</p><p>Huxley 229</p>,,,,,Web Cataloged,3,,,True,True,-1,,False,False,False,0.0,,,,False,,,,,Print,18,Prints and Drawings,PC-13,33554.0,George Baxter,[],[33554],['George Baxter'],['PC-13'],['Prints and Drawings'],"['wood engraving', 'paper (fiber product)', 'print', 'prints and drawing']",,,[],[],[],TM-259,wood engraving,"['TM-17', 'TM-4']","['TM-259', 'TM-17', 'TM-4']","['wood engraving', 'print', 'prints and drawing']",,[],[],[],TM-2982,[],['TM-2982'],['paper (fiber product)'],,[],[],[],[],f73225b1-8f3a-033e-6a75-c123225be832,[],[],[],[],[],[],[],[],"[{'input': ['1947.739'], 'contexts': {'groupings': ['accession']}}, {'input': ['Review of the British Fleet at Portsmouth before the Crimean War'], 'weight': 1, 'contexts': {'groupings': ['title']}}]",2026-05-01T09:34:44-05:00,2026-05-27T02:31:36-05:00,2026-05-27T02:31:39-05:00,"data:image/gif;base64,R0lGODlhCAAFAPUAAIV5YomBbpCFa5aNcpiRfKibfJuVgq+tnrWulbe5qMPBsMbIuODUtuHWt+TZuubZuuXauufbuubavOjevOrgvezgvt7axd3dx+ndwOvfwOvfwezfwODeyergwOrgwevhwe/lw+3jxO3kxO7lxODgy+Hjz/Dmxefo1AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACH5BAAAAAAAIf8LSW1hZ2VNYWdpY2sOZ2FtbWE9MC40NTQ1NDUALAAAAAAIAAUAAAYkwI3GExp5Jg+NhUMqnS5JxWGRMCAcDEJgABAUGI8KiDIyeSRBADs=",3000.0,1998.0,"A work made of steel etching, aquatint, and stipple printed in black, with block printing in colors, on wove paper, laid down on original mount.",47.0,47.0,57.0,0.0001334668001334668,8.0,,,
59565,artworks,https://api.artic.edu/api/v1/artworks/59565,False,"The Death of Ananias, from The Raphael Cartoons",,1946.994,True,,1855.0,1855.0,1855,,,"George Baxter (English, 1804-1867)
after Raffaello Sanzio, called Raphael (Italian, 1483-1520)",England,,,Image: 15.8 × 21.6 cm (6 1/4 × 8 9/16 in.); mount: 25.3 × 34.2 cm (10 × 13 1/2 in.),"[{'depth': None, 'width': 21, 'height': 15, 'diameter': None, 'clarification': 'Image'}, {'depth': None, 'width': 34, 'height': 25, 'diameter': None, 'clarification': 'mount'}]","Steel etching, aquatint, and stipple printed in brown, with block printing in sepia, on wove paper, laid down on original stamped mount",,Gift of Henry M. Huxley,<p>Lewis 251</p><p>Huxley 142</p>,,,,,Web Cataloged,3,,,True,True,-1,,False,False,False,0.0,,,,False,,,,,Print,18,Prints and Drawings,PC-13,33554.0,George Baxter,[],[33554],['George Baxter'],['PC-13'],['Prints and Drawings'],"['etching', 'paper (fiber product)', 'print', 'prints and drawing']",,,[],[],[],TM-18,etching,"['TM-17', 'TM-4']","['TM-18', 'TM-17', 'TM-4']","['etching', 'print', 'prints and drawing']",,[],[],[],TM-2982,[],['TM-2982'],['paper (fiber product)'],,[],[],[],[],606bcb6f-9a58-a1c6-a63f-a8eff1375940,[],[],[],[],[],[],[],[],"[{'input': ['1946.994'], 'contexts': {'groupings': ['accession']}}, {'input': ['The Death of Ananias, from The Raphael Cartoons'], 'weight': 1, 'contexts': {'groupings': ['title']}}]",2026-05-01T09:34:44-05:00,2026-05-27T02:31:36-05:00,2026-05-27T02:31:39-05:00,"data:image/gif;base64,R0lGODlhBwAFAPUAAF1AFWlLIG9VLnhaKX1gMYRpO6CNaaCObaaSaaeTbLKffsi1h8S0kci4kcm5l9PIrtPJrtfMr+Pav+Tcw+fexO7lxurjyOzmzu7nz/Dozu7p0e3p0u7p0vHt1/Lt1vXv1vTw2vjy3Pv23wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACH5BAAAAAAAIf8LSW1hZ2VNYWdpY2sOZ2FtbWE9MC40NTQ1NDUALAAAAAAHAAUAAAYhwIzk8YhULCFFQEBYbEQHQGFg8HwciEaCgaFgPBvQZhIEADs=",3000.0,2247.0,"A work made of steel etching, aquatint, and stipple printed in brown, with block printing in sepia, on wove paper, laid down on original stamped mount.",37.0,44.0,36.0,0.0029817534490431687,201.0,,,
59534,artworks,https://api.artic.edu/api/v1/artworks/59534,False,The Launch of the Trafalgar,,1946.979,True,,1842.0,1842.0,1842,,,"George Baxter
English, 1804-1867",England,,,Sheet: 21.6 × 31.6 cm (8 9/16 × 12 1/2 in.),"[{'depth': None, 'width': 31, 'height': 21, 'diameter': None, 'clarification': 'Sheet'}]","Steel etching printed in blue, with block printing in colors, on wove paper, laid down on card",,Gift of Henry M. Huxley,<p>Lewis 132</p><p>Huxley 160</p>,,,,,Web Cataloged,3,,,True,True,-1,,False,False,False,0.0,,,,False,,,,,Print,18,Prints and Drawings,PC-13,33554.0,George Baxter,[],[33554],['George Baxter'],['PC-13'],['Prints and Drawings'],"['wood engraving', 'paper (fiber product)', 'print', 'prints and drawing']",,,[],[],[],TM-259,wood engraving,"['TM-17', 'TM-4']","['TM-259', 'TM-17', 'TM-4']","['wood engraving', 'print', 'prints and drawing']",,[],[],[],TM-2982,[],['TM-2982'],['paper (fiber product)'],,[],[],[],[],7f6f9537-9443-604d-49c6-5c1f27dbf7d4,[],[],[],[],[],[],[],[],"[{'input': ['1946.979'], 'contexts': {'groupings': ['accession']}}, {'input': ['The Launch of the Trafalgar'], 'weight': 1, 'contexts': {'groupings': ['title']}}]",2026-05-01T09:34:44-05:00,2026-05-27T02:31:36-05:00,2026-05-27T02:31:39-05:00,"data:image/gif;base64,R0lGODlhBwAFAPUAAHlqT3ttV4FzVYZ2VoZ2V498V4uBbZaFYJSHbKWZe6qdfKyefbemgbaoi76vjLyvj7ywjcCvh8i1js25j8K2ks68lM28mc/AmNPAk9bBktjEl9fCmNXBmtbDmtrInNvInt3Lnd/Mn9/NoQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACH5BAAAAAAAIf8LSW1hZ2VNYWdpY2sOZ2FtbWE9MC40NTQ1NDUALAAAAAAHAAUAAAYhQA7n89FkJhaOKATCSBqOyoUCcRgQjMhCkQgABIRDgRAEADs=",3000.0,2065.0,"A work made of steel etching printed in blue, with block printing in colors, on wove paper, laid down on card.",37.0,42.0,36.0,0.0005649717514124294,35.0,,,
