wins,losses,goals_for,team_name,goals_against,goal_difference
0.5849056603773585,0.2833333333333333,0.6220472440944883,5,0.3511705685618729,0.7323529411764705
0.7169811320754716,0.23333333333333336,0.8307086614173228,6,0.4180602006688964,0.8294117647058823
0.3207547169811321,0.5166666666666666,0.4409448818897638,8,0.5518394648829431,0.4205882352941176
1.0,0.033333333333333354,0.8267716535433071,9,0.22073578595317733,1.0
0.39622641509433965,0.5499999999999999,0.4921259842519685,10,0.6321070234113713,0.388235294117647
0.6037735849056604,0.33333333333333326,0.547244094488189,11,0.39799331103678937,0.6352941176470588
0.4716981132075472,0.4666666666666667,0.4803149606299213,12,0.4816053511705686,0.5117647058823529
0.28301886792452835,0.4833333333333333,0.5551181102362205,13,0.6254180602006689,0.4411764705882353
0.5849056603773585,0.35,0.5905511811023622,17,0.4448160535117057,0.6264705882352941
0.5283018867924528,0.3666666666666667,0.39370078740157477,19,0.29096989966555187,0.6147058823529411
0.2452830188679245,0.65,0.44881889763779526,20,0.6688963210702341,0.32352941176470584
0.6037735849056604,0.2666666666666667,0.6181102362204723,21,0.40802675585284287,0.6794117647058823
0.16981132075471697,0.7999999999999999,0.2992125984251969,22,0.5886287625418061,0.28235294117647053
0.6792452830188679,0.2166666666666667,0.65748031496063,23,0.3110367892976589,0.7941176470588235
0.7547169811320755,0.30000000000000004,0.9724409448818897,25,0.5652173913043479,0.8058823529411764
0.20754716981132074,0.7333333333333333,0.5393700787401575,27,0.8093645484949832,0.26764705882352935
0.4339622641509434,0.3833333333333333,0.40944881889763785,28,0.4448160535117057,0.4911764705882352
0.5471698113207547,0.35,0.48425196850393704,29,0.4448160535117057,0.5470588235294117
0.4716981132075472,0.41666666666666663,0.5196850393700787,30,0.4581939799331104,0.5617647058823529
0.4339622641509434,0.4,0.641732283464567,31,0.5451505016722408,0.5764705882352941
0.5660377358490566,0.35,0.46850393700787407,32,0.2976588628762542,0.6647058823529411
0.5094339622641509,0.4833333333333333,0.6299212598425198,33,0.5886287625418061,0.5294117647058822
0.5094339622641509,0.3666666666666667,0.5118110236220472,14,0.3946488294314382,0.6117647058823529
0.3207547169811321,0.6,0.46850393700787407,1,0.6187290969899666,0.38235294117647056
0.5849056603773585,0.31666666666666665,0.4803149606299213,2,0.3110367892976589,0.6617647058823529
0.4339622641509434,0.5,0.38976377952755903,3,0.4147157190635452,0.5029411764705882
0.4716981132075472,0.4,0.4251968503937008,5,0.3177257525083612,0.6147058823529411
0.7547169811320755,0.2166666666666667,0.6377952755905513,6,0.3010033444816054,0.788235294117647
0.7358490566037736,0.25,0.5393700787401575,8,0.2775919732441472,0.7352941176470588
0.5471698113207547,0.25,0.5433070866141733,9,0.274247491638796,0.7411764705882352
0.5094339622641509,0.43333333333333335,0.5393700787401575,10,0.44147157190635455,0.5911764705882352
0.49056603773584906,0.2833333333333333,0.4173228346456693,11,0.2876254180602007,0.6352941176470588
0.4339622641509434,0.4666666666666667,0.43700787401574803,12,0.47157190635451507,0.488235294117647
0.3584905660377359,0.5333333333333333,0.38976377952755903,13,0.5117056856187291,0.41764705882352937
0.41509433962264153,0.41666666666666663,0.5275590551181103,17,0.5384615384615384,0.4970588235294117
0.6792452830188679,0.19999999999999998,0.45669291338582674,19,0.2240802675585285,0.7205882352941175
0.37735849056603776,0.5,0.4921259842519685,20,0.45150501672240806,0.5470588235294117
0.5471698113207547,0.3833333333333333,0.562992125984252,21,0.38795986622073586,0.6558823529411764
0.41509433962264153,0.41666666666666663,0.43700787401574803,22,0.39799331103678937,0.5529411764705882
0.6792452830188679,0.2166666666666667,0.625984251968504,23,0.3411371237458194,0.7441176470588234
0.5471698113207547,0.43333333333333335,0.4921259842519685,24,0.4280936454849499,0.5676470588235294
0.5471698113207547,0.41666666666666663,0.6692913385826772,25,0.5518394648829431,0.5911764705882352
0.339622641509434,0.6,0.3779527559055118,27,0.5451505016722408,0.37941176470588234
0.5094339622641509,0.4,0.47637795275590555,28,0.4147157190635452,0.5676470588235294
0.4339622641509434,0.4833333333333333,0.40157480314960636,29,0.44147157190635455,0.488235294117647
0.39622641509433965,0.5499999999999999,0.452755905511811,30,0.5284280936454849,0.44999999999999996
0.49056603773584906,0.4833333333333333,0.5590551181102362,31,0.5284280936454849,0.5294117647058822
0.4528301886792453,0.4833333333333333,0.38976377952755903,32,0.38795986622073586,0.526470588235294
0.3207547169811321,0.5333333333333333,0.35433070866141736,14,0.4882943143812709,0.4117647058823529
0.5660377358490566,0.31666666666666665,0.4173228346456693,1,0.2642140468227425,0.6558823529411764
0.5094339622641509,0.30000000000000004,0.3779527559055118,2,0.24080267558528434,0.6470588235294117
0.3207547169811321,0.5,0.40157480314960636,3,0.4581939799331104,0.47352941176470587
0.4528301886792453,0.5,0.33464566929133854,4,0.34782608695652173,0.5205882352941176
0.39622641509433965,0.4666666666666667,0.3031496062992126,5,0.28093645484949836,0.5558823529411764
0.5660377358490566,0.25,0.45669291338582674,6,0.3010033444816054,0.6529411764705881
0.7547169811320755,0.18333333333333332,0.5,8,0.17391304347826086,0.7970588235294117
0.660377358490566,0.19999999999999998,0.531496062992126,9,0.27090301003344486,0.7352941176470588
0.49056603773584906,0.43333333333333335,0.39370078740157477,10,0.36454849498327757,0.5499999999999999
0.28301886792452835,0.5333333333333333,0.3464566929133859,11,0.47157190635451507,0.4205882352941176
0.5471698113207547,0.3666666666666667,0.4409448818897638,13,0.36789297658862874,0.5823529411764705
0.5283018867924528,0.35,0.4724409448818898,17,0.3110367892976589,0.6558823529411764
0.7358490566037736,0.19999999999999998,0.4330708661417323,19,0.1705685618729097,0.75
0.39622641509433965,0.5,0.38188976377952755,20,0.36789297658862874,0.538235294117647
0.30188679245283023,0.4666666666666667,0.3228346456692913,21,0.38795986622073586,0.4764705882352941
0.4716981132075472,0.3666666666666667,0.30708661417322836,22,0.28428093645484953,0.5558823529411764
0.6226415094339622,0.30000000000000004,0.5,23,0.26086956521739135,0.7205882352941175
0.49056603773584906,0.4,0.42913385826771655,24,0.3745819397993311,0.5676470588235294
0.5849056603773585,0.2166666666666667,0.4448818897637795,25,0.2441471571906355,0.6941176470588235
0.4716981132075472,0.44999999999999996,0.37401574803149606,27,0.3377926421404682,0.5588235294117646
0.6792452830188679,0.30000000000000004,0.5551181102362205,28,0.2976588628762542,0.7294117647058823
0.1509433962264151,0.7333333333333333,0.1417322834645669,29,0.5150501672240803,0.22941176470588232
0.39622641509433965,0.5333333333333333,0.3110236220472441,30,0.40802675585284287,0.44999999999999996
0.30188679245283023,0.5333333333333333,0.42913385826771655,31,0.5284280936454849,0.43235294117647055
0.5849056603773585,0.31666666666666665,0.40944881889763785,32,0.29096989966555187,0.6264705882352941
0.49056603773584906,0.3833333333333333,0.39370078740157477,14,0.30434782608695654,0.6029411764705882
0.5660377358490566,0.31666666666666665,0.38976377952755903,1,0.22073578595317733,0.6735294117647058
0.5283018867924528,0.2833333333333333,0.36220472440944884,2,0.2006688963210702,0.6705882352941176
0.39622641509433965,0.4833333333333333,0.3779527559055118,3,0.39799331103678937,0.5088235294117647
0.4716981132075472,0.31666666666666665,0.37401574803149606,4,0.29096989966555187,0.6
0.37735849056603776,0.5,0.34251968503937014,5,0.4448160535117057,0.4411764705882353
0.660377358490566,0.2833333333333333,0.4881889763779528,6,0.3010033444816054,0.676470588235294
0.7924528301886793,0.13333333333333333,0.47637795275590555,8,0.17725752508361203,0.776470588235294
0.6415094339622641,0.35,0.5118110236220472,9,0.29096989966555187,0.7029411764705882
0.4528301886792453,0.43333333333333335,0.452755905511811,10,0.3712374581939799,0.588235294117647
0.39622641509433965,0.3833333333333333,0.37401574803149606,11,0.37792642140468224,0.5235294117647058
0.4339622641509434,0.5666666666666667,0.2913385826771654,13,0.35785953177257523,0.4794117647058823
0.4339622641509434,0.4666666666666667,0.2716535433070867,17,0.31438127090301005,0.5029411764705882
0.3584905660377359,0.6,0.29527559055118113,18,0.4882943143812709,0.3676470588235293
0.7169811320754716,0.2166666666666667,0.5236220472440946,19,0.27090301003344486,0.7294117647058823
0.28301886792452835,0.6166666666666667,0.3110236220472441,20,0.43143812709030105,0.42941176470588227
0.4528301886792453,0.44999999999999996,0.40157480314960636,21,0.3745819397993311,0.5470588235294117
0.660377358490566,0.19999999999999998,0.4881889763779528,22,0.21404682274247488,0.7529411764705882
0.5283018867924528,0.25,0.45669291338582674,23,0.27090301003344486,0.6794117647058823
0.5660377358490566,0.33333333333333326,0.35433070866141736,24,0.274247491638796,0.6
0.5471698113207547,0.31666666666666665,0.5,25,0.36789297658862874,0.6264705882352941
0.41509433962264153,0.3666666666666667,0.3188976377952756,27,0.254180602006689,0.5911764705882352
0.5283018867924528,0.35,0.4803149606299213,28,0.31438127090301005,0.6588235294117647
0.18867924528301885,0.7166666666666667,0.25196850393700787,29,0.5919732441471572,0.2441176470588235
0.6792452830188679,0.31666666666666665,0.6023622047244094,30,0.38795986622073586,0.6852941176470588
0.26415094339622636,0.6,0.3031496062992126,31,0.4782608695652174,0.38235294117647056
0.41509433962264153,0.5666666666666667,0.33464566929133854,32,0.34448160535117056,0.5235294117647058
0.4716981132075472,0.3666666666666667,0.40157480314960636,14,0.3745819397993311,0.5470588235294117
0.09433962264150944,0.7666666666666666,0.2165354330708662,0,0.6622073578595318,0.15588235294117642
0.28301886792452835,0.3666666666666667,0.37401574803149606,1,0.4448160535117057,0.46470588235294114
0.49056603773584906,0.35,0.3858267716535433,2,0.2976588628762542,0.6029411764705882
0.41509433962264153,0.41666666666666663,0.3779527559055118,3,0.47157190635451507,0.4441176470588235
0.5283018867924528,0.4,0.40157480314960636,4,0.3377926421404682,0.5794117647058823
0.4528301886792453,0.43333333333333335,0.5,5,0.4347826086956522,0.5676470588235294
0.6226415094339622,0.2833333333333333,0.46456692913385833,6,0.2876254180602007,0.6705882352941176
0.6415094339622641,0.19999999999999998,0.3779527559055118,8,0.23076923076923084,0.6558823529411764
0.7358490566037736,0.18333333333333332,0.641732283464567,9,0.3177257525083612,0.776470588235294
0.4339622641509434,0.25,0.43700787401574803,10,0.32441471571906355,0.6176470588235293
0.6415094339622641,0.2666666666666667,0.5078740157480315,11,0.31438127090301005,0.6794117647058823
0.5660377358490566,0.2666666666666667,0.5118110236220472,13,0.37792642140468224,0.6264705882352941
0.49056603773584906,0.3833333333333333,0.3188976377952756,17,0.2642140468227425,0.5823529411764705
0.3584905660377359,0.4833333333333333,0.3307086614173228,18,0.4180602006688964,0.4558823529411764
0.6792452830188679,0.2166666666666667,0.5354330708661418,19,0.29431438127090304,0.7176470588235293
0.28301886792452835,0.6166666666666667,0.3110236220472441,20,0.5351170568561873,0.338235294117647
0.37735849056603776,0.44999999999999996,0.4055118110236221,21,0.4381270903010034,0.4941176470588235
0.6037735849056604,0.2833333333333333,0.5078740157480315,22,0.3177257525083612,0.676470588235294
0.6792452830188679,0.18333333333333332,0.4803149606299213,23,0.21404682274247488,0.7470588235294118
0.5660377358490566,0.33333333333333326,0.4606299212598425,24,0.37792642140468224,0.588235294117647
0.5283018867924528,0.33333333333333326,0.49606299212598426,25,0.4046822742474917,0.5911764705882352
0.49056603773584906,0.31666666666666665,0.4330708661417323,27,0.3311036789297659,0.6088235294117647
0.7924528301886793,0.13333333333333333,0.5236220472440946,28,0.16722408026755853,0.8205882352941176
0.18867924528301885,0.6,0.3503937007874016,29,0.6521739130434783,0.2647058823529411
0.6792452830188679,0.2666666666666667,0.515748031496063,30,0.35785953177257523,0.6470588235294117
0.39622641509433965,0.30000000000000004,0.4409448818897638,31,0.40802675585284287,0.5470588235294117
0.660377358490566,0.2166666666666667,0.4409448818897638,32,0.2642140468227425,0.6735294117647058
0.30188679245283023,0.5,0.28740157480314965,14,0.4347826086956522,0.4088235294117647
0.26415094339622636,0.5666666666666667,0.3779527559055118,0,0.5819397993311037,0.34705882352941175
0.5094339622641509,0.31666666666666665,0.4409448818897638,1,0.4481605351170569,0.5117647058823529
0.6981132075471698,0.31666666666666665,0.4055118110236221,2,0.23076923076923084,0.676470588235294
0.339622641509434,0.41666666666666663,0.3228346456692913,3,0.4046822742474917,0.4617647058823529
0.5471698113207547,0.35,0.38188976377952755,4,0.36789297658862874,0.538235294117647
0.3584905660377359,0.4666666666666667,0.29527559055118113,7,0.3946488294314382,0.44999999999999996
0.37735849056603776,0.4833333333333333,0.37401574803149606,5,0.4381270903010034,0.4705882352941176
0.8113207547169812,0.08333333333333334,0.6102362204724409,6,0.2575250836120402,0.8058823529411764
0.7358490566037736,0.2166666666666667,0.49606299212598426,8,0.24080267558528434,0.7352941176470588
0.7547169811320755,0.15,0.5433070866141733,9,0.29096989966555187,0.7264705882352941
0.5660377358490566,0.2833333333333333,0.5039370078740157,10,0.35785953177257523,0.638235294117647
0.2452830188679245,0.44999999999999996,0.33464566929133854,11,0.4381270903010034,0.4411764705882353
0.5471698113207547,0.2833333333333333,0.5393700787401575,13,0.37792642140468224,0.6470588235294117
0.30188679245283023,0.4666666666666667,0.2086614173228346,16,0.3177257525083612,0.4529411764705882
0.3584905660377359,0.4833333333333333,0.3582677165354331,17,0.39130434782608703,0.49999999999999994
0.4716981132075472,0.41666666666666663,0.27952755905511817,18,0.28428093645484953,0.5352941176470588
0.7358490566037736,0.13333333333333333,0.7086614173228346,19,0.2675585284280937,0.8705882352941177
0.22641509433962262,0.6666666666666666,0.27559055118110243,20,0.5117056856187291,0.3323529411764705
0.4528301886792453,0.5333333333333333,0.531496062992126,21,0.5852842809364549,0.45882352941176463
0.7358490566037736,0.16666666666666666,0.625984251968504,22,0.3010033444816054,0.7794117647058822
0.6415094339622641,0.23333333333333336,0.4921259842519685,23,0.3076923076923077,0.6735294117647058
0.49056603773584906,0.2666666666666667,0.38976377952755903,24,0.32441471571906355,0.5823529411764705
0.6226415094339622,0.2833333333333333,0.6535433070866142,25,0.47157190635451507,0.6499999999999999
0.5849056603773585,0.2666666666666667,0.40157480314960636,27,0.2575250836120402,0.6499999999999999
0.6415094339622641,0.18333333333333332,0.5275590551181103,28,0.2675585284280937,0.7352941176470588
0.28301886792452835,0.6,0.3385826771653544,29,0.5518394648829431,0.3441176470588235
0.5283018867924528,0.30000000000000004,0.4606299212598425,30,0.3076923076923077,0.6499999999999999
0.5094339622641509,0.2833333333333333,0.4881889763779528,31,0.41137123745819404,0.5794117647058823
0.6037735849056604,0.2666666666666667,0.46456692913385833,32,0.3210702341137124,0.6411764705882352
0.37735849056603776,0.5166666666666666,0.2362204724409449,14,0.2775919732441472,0.5088235294117647
0.18867924528301885,0.6,0.2834645669291339,0,0.5785953177257526,0.2794117647058823
0.6415094339622641,0.2166666666666667,0.47637795275590555,1,0.2876254180602007,0.6794117647058823
0.49056603773584906,0.4,0.3858267716535433,2,0.28428093645484953,0.6147058823529411
0.4339622641509434,0.4,0.3385826771653544,3,0.3511705685618729,0.5205882352941176
0.49056603773584906,0.25,0.40157480314960636,4,0.3411371237458194,0.5764705882352941
0.2452830188679245,0.6,0.19291338582677164,7,0.4682274247491639,0.30882352941176466
0.6037735849056604,0.2666666666666667,0.3976377952755906,5,0.3076923076923077,0.6029411764705882
0.6792452830188679,0.2833333333333333,0.38188976377952755,6,0.1806020066889632,0.7029411764705882
0.5094339622641509,0.2833333333333333,0.39370078740157477,8,0.3277591973244147,0.5823529411764705
0.7924528301886793,0.1,0.5354330708661418,9,0.24080267558528434,0.7647058823529411
0.5471698113207547,0.2833333333333333,0.35433070866141736,10,0.2240802675585285,0.6441176470588235
0.2452830188679245,0.5499999999999999,0.2559055118110236,11,0.45150501672240806,0.3705882352941176
0.5849056603773585,0.2666666666666667,0.38976377952755903,13,0.25083612040133785,0.6470588235294117
0.3207547169811321,0.4,0.31496062992125984,16,0.41137123745819404,0.44999999999999996
0.5094339622641509,0.33333333333333326,0.36220472440944884,17,0.31438127090301005,0.5705882352941176
0.3584905660377359,0.5,0.3188976377952756,18,0.3846153846153846,0.4764705882352941
0.6037735849056604,0.2833333333333333,0.35433070866141736,19,0.24080267558528434,0.6294117647058823
0.6226415094339622,0.2833333333333333,0.4881889763779528,20,0.3511705685618729,0.6323529411764706
0.5094339622641509,0.44999999999999996,0.4409448818897638,21,0.4782608695652174,0.48529411764705876
0.5660377358490566,0.2666666666666667,0.5039370078740157,22,0.3110367892976589,0.6794117647058823
0.6226415094339622,0.2666666666666667,0.46850393700787407,23,0.2575250836120402,0.7
0.5849056603773585,0.2666666666666667,0.4448818897637795,24,0.3177257525083612,0.6294117647058823
0.3584905660377359,0.5,0.32677165354330706,25,0.4481605351170569,0.42647058823529405
